10.21250	301.4538	15.77454	48.07994	1.907805	17.30218	99.99200
10.25000	301.4581	15.77454	48.05594	1.906199	17.28770	99.98197
10.28333	301.4630	15.77456	48.03406	1.904730	17.27443	100.0137
10.31667	301.4688	15.77458	48.01308	1.903311	17.26162	100.0362
10.35000	301.4744	15.77448	47.99276	1.901938	17.24924	99.94103
10.38333	301.4794	15.77446	47.97208	1.900545	17.23667	100.0132
10.41666	301.4824	15.77446	47.95198	1.899206	17.22460	100.0486
10.45000	301.4882	15.77446	47.93268	1.897898	17.21278	99.97218
10.48333	301.4942	15.77446	47.91291	1.896558	17.20069	99.97547
10.52083	301.5010	15.77447	47.89031	1.895027	17.18689	99.99864
10.55834	301.5049	15.77442	47.86821	1.893551	17.17358	100.0318
10.59167	301.5071	15.77436	47.84854	1.892245	17.16179	99.98809
10.62500	301.5102	15.77438	47.82984	1.890996	17.15050	100.0264
10.65833	301.5178	15.77448	47.81117	1.889716	17.13893	99.94968
10.69166	301.5200	15.77450	47.78956	1.888284	17.12600	100.0472
10.72500	301.5248	15.77448	47.76909	1.886907	17.11358	99.98192
10.75833	301.5288	15.77445	47.75016	1.885638	17.10211	100.0225
10.79583	301.5338	15.77437	47.73062	1.884319	17.09021	99.99759
10.83333	301.5361	15.77435	47.70886	1.882877	17.07719	99.94306
10.86667	301.5383	15.77436	47.69063	1.881666	17.06624	100.0300
10.90000	301.5421	15.77430	47.67375	1.880531	17.05597	100.0400
10.93333	301.5451	15.77428	47.65463	1.879256	17.04445	99.93926
10.96667	301.5495	15.77434	47.63593	1.877998	17.03308	99.99731
11.00000	301.5554	15.77436	47.61978	1.876896	17.02314	100.0501
11.03334	301.5584	15.77438	47.60246	1.875739	17.01271	99.97824
11.06666	301.5630	15.77440	47.58312	1.874438	17.00096	99.99414
11.10417	301.5663	15.77446	47.56116	1.872976	16.98775	99.98374
11.14166	301.5685	15.77451	47.54138	1.871663	16.97588	100.0076
11.17500	301.5732	15.77450	47.52410	1.870494	16.96533	100.0158
11.20833	301.5772	15.77446	47.50672	1.869328	16.95478	100.0334
11.24167	301.5781	15.77449	47.48832	1.868115	16.94383	99.94569
11.27500	301.5820	15.77439	47.47146	1.866982	16.93359	100.0159
11.30833	301.5834	15.77431	47.45472	1.865875	16.92358	100.0338
11.34167	301.5857	15.77430	47.43838	1.864786	16.91373	99.96703
11.37916	301.5888	15.77445	47.41890	1.863486	16.90196	99.99835
11.41666	301.5910	15.77450	47.39824	1.862116	16.88958	99.98449
11.45000	301.5948	15.77450	47.38134	1.860981	16.87932	100.0313
11.48334	301.5958	15.77442	47.36398	1.859836	16.86896	99.98091
11.51666	301.5979	15.77444	47.34671	1.858689	16.85858	100.0170
11.55000	301.6009	15.77448	47.32964	1.857548	16.84826	99.97625
11.58333	301.6020	15.77451	47.31310	1.856455	16.83838	100.0156
11.61667	301.6040	15.77454	47.29709	1.855392	16.82875	100.0279
11.65000	301.6069	15.77448	47.28244	1.854411	16.81988	99.95214
11.68750	301.6081	15.77449	47.26534	1.853281	16.80966	99.99342
11.72500	301.6125	15.77454	47.24630	1.852000	16.79806	100.0079
11.75833	301.6113	15.77452	47.22974	1.850925	16.78834	100.0452
11.79166	301.6160	15.77447	47.21464	1.849900	16.77907	99.97806
11.82500	301.6172	15.77448	47.19936	1.848889	16.76994	99.99161
11.85834	301.6183	15.77450	47.18276	1.847794	16.76002	99.99189
11.89166	301.6190	15.77452	47.16688	1.846748	16.75056	100.0079
11.92500	301.6220	15.77456	47.15178	1.845736	16.74138	100.0368
11.96250	301.6230	15.77458	47.13564	1.844670	16.73175	99.97663
12.00000	301.6242	15.77458	47.11992	1.843632	16.72234	100.0268
12.03334	301.6242	15.77457	47.10374	1.842571	16.71274	99.94821
12.06666	301.6250	15.77452	47.08840	1.841560	16.70357	100.0157
12.10000	301.6268	15.77444	47.07330	1.840556	16.69448	100.0443
12.13333	301.6290	15.77451	47.05840	1.839563	16.68549	99.96968
12.16666	301.6277	15.77455	47.04234	1.838520	16.67605	99.96566
12.20000	301.6285	15.77457	47.02694	1.837504	16.66683	100.0330
12.23334	301.6315	15.77451	47.01312	1.836576	16.65842	100.0301
12.27083	301.6307	15.77440	46.99831	1.835612	16.64969	99.97732
12.30833	301.6332	15.77436	46.98352	1.834624	16.64075	99.97186
12.34167	301.6352	15.77440	46.97020	1.833735	16.63270	100.0143
12.37500	301.6370	15.77441	46.95512	1.832735	16.62365	100.0430
12.40834	301.6386	15.77445	46.93988	1.831724	16.61450	99.95094
12.44166	301.6430	15.77443	46.92511	1.830724	16.60546	99.98594
12.47500	301.6460	15.77443	46.91250	1.829876	16.59781	100.0481
