15.8769674,5884,5777.78321,106.216791
15.8941235,5759,5775.77086,-16.7708638
15.9112796,5843,5773.82692,69.1730767
15.9284357,5828,5771.95276,56.0472403
15.9455918,5991,5770.15021,220.849789
15.9627479,5879,5768.42176,110.578242
15.979904,5799,5766.77079,32.2292094
15.9970601,5782,5765.20201,16.7979933
16.0142162,5851,5763.72203,87.2779657
16.0313723,5725,5762.34043,-37.3404319
16.0485284,5724,5761.07135,-37.0713545
16.0656845,5799,5759.93645,39.0635546
16.0828406,5823,5758.9701,64.0298964
16.0999967,5858,5758.2296,99.7704049
16.1171528,5795,5757.81541,37.1845919
16.1343089,5764,5757.91226,6.08774434
16.151465,5787,5758.85543,28.144573
16.1686211,5824,5761.1532,62.8467967
16.1857772,5769,5765.32283,3.67716681
16.2029333,5740,5771.59342,-31.5934227
16.2200894,5726,5779.36836,-53.3683576
16.2372455,5768,5785.48772,-17.4877234
16.2544016,5767,5784.95164,-17.9516398
16.2715577,5737,5779.07889,-42.0788853
16.2887138,5733,5771.35143,-38.3514288
16.3058699,5947,5762.85719,184.142805
16.323026,5702,5755.7434,-53.7434027
16.3401821,5842,5750.98177,91.0182331
16.3573382,5787,5747.98921,39.010789
16.3744943,5827,5746.03105,80.9689501
16.3916504,5870,5744.67222,125.327784
16.4088065,5812,5743.68535,68.3146536
16.4259626,5690,5742.94859,-52.9485864
16.4431187,5670,5742.39293,-72.3929298
16.4602748,5702,5741.97709,-39.9770945
16.4774309,5696,5741.67516,-45.6751578
16.494587,5741,5741.47016,-0.4701639
16.5117431,5759,5741.35051,17.6494876
16.5288992,5893,5741.30811,151.691888
16.5460553,5661,5741.33715,-80.337147
16.5632114,5836,5741.4333,94.5666996
16.5803675,5853,5741.59329,111.406706
16.5975236,5748,5741.81458,6.18541517
16.6146797,5818,5742.09516,75.9048384
16.6318358,5583,5742.4334,-159.433399
16.6489919,5835,5742.82796,92.1720416
16.666148,5723,5743.27772,-20.2777199
16.6833041,5754,5743.78173,10.2182722
16.7004602,5704,5744.33915,-40.3391538
16.7176163,5782,5744.94927,37.0507305
16.7347724,5843,5745.61142,97.3885754
16.7519285,5630,5746.32503,-116.325031
16.7690846,5728,5747.08955,-19.0895507
16.7862407,5644,5747.90449,-103.904485
16.8033968,5787,5748.76937,38.23063
16.8205529,5815,5749.68377,65.3162343
16.837709,5668,5750.64726,-82.6472561
16.8548651,5766,5751.65944,14.340557
16.8720212,5847,5752.71994,94.2800564
16.8891773,5805,5753.82839,51.1716117
16.9063334,5671,5754.98442,-83.9844185
16.9234895,5680,5756.18769,-76.187686
16.9406456,5742,5757.43785,-15.4378511
16.9578017,5804,5758.73458,45.2654169
16.9749578,5709,5760.07747,-51.077473
16.9921139,5826,5761.46577,64.5342309
17.00927,5787,5762.8984,24.101597
17.0264261,5816,5764.37444,51.6255633
17.0435822,5955,5765.89174,189.108264
17.0607383,5891,5767.44671,123.553288
17.0778944,5801,5769.05722,31.9427837
17.0950505,5803,5770.71712,32.2828837
17.1122066,5738,5772.42195,-34.4219479
17.1293627,5751,5774.1716,-23.1715983
17.1465188,5746,5775.96693,-29.9669313
17.1636749,5815,5777.80959,37.1904089
17.180831,5654,5779.70161,-125.701608
17.1979871,5753,5781.64402,-28.6440155
17.2151432,5750,5783.63452,-33.6345231
17.2322993,5698,5785.6614,-87.6613951
17.2494554,5876,5787.70325,88.296746
17.2666115,5809,5789.75991,19.2400921
17.2837676,5742,5791.8426,-49.8426009
17.3009237,5725,5793.96168,-68.9616803
